Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	Multi Engine	PIC/XC	XC>50 PIC	Turbine	Remarks
"10/17/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0				"ME Maneuvers/Eric Stocke"
"10/19/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	2.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0				"ME Checkride Prep/Venkat"
"10/19/08"	"C172K"	"N79881"	"KCNU-KCNU"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1					"C172 Checkout/Charles Blandon"
"10/20/08"	"PA30"	"N8088Y"	"KCNU-KTOP-KCNU"	3.3	2	0	0.0	0.0	0	0.0	0.0	3.3	0.0	3.3	0.0	0.0	3.3	3.3	3.3	3.3		"Checkride Prep/Venkat"
"10/21/08"	"PA30"	"N8088Y"	"KCNU-KMCI"	0.9	1	0	0.8	0.0	1	0.0	0.0	0.9	0.0	0.9	0.0	0.0	0.9	0.9	0.9	0.9		"IFR XC/Venkat"
"10/21/08"	"PA30"	"N8088Y"	"KMCI-KCNU"	1.1	1	0	0.9	0.0	1	0.0	0.0	1.1	0.0	1.1	0.0	0.0	1.1	1.1	1.1	1.1		"IFR XC/Eric Stocke"
"10/24/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5	1.5				"ME Maneuvers/Eric Stocke"
"10/24/08"	"PA28-140"	"N98014"	"KCNU-KIDP-KCNU"	1.2	2	0	1.0	0.0	0	0.0	0.0	1.2	0.0	1.2	0.0	0.0	1.2					"IFR XC/Charles Blandon"
"10/25/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1	1.1				"ME Maneuvers/Eric Stocke"
"10/27/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1	1.1				"ME Maneuvers/Eric Stocke"
"10/27/08"	"PA30"	"N8088Y"	"KCNU-KFSK-KCNU"	1.1	2	0	0.0	0.0	0	0.0	0.0	1.1	0.0	1.1	0.0	0.0	1.1	1.1				"Non precision approaches/Charles Blandon"
"10/28/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2	1.2				"ME Maneuvers/Eric Stocke"
"10/28/08"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9					"Ins Work/Charles Blandon"
"10/29/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4	1.4				"ME Maneuvers/Eric Stocke"
"10/29/08"	"PA30"	"N8088Y"	"KCNU-KLNK-KOMA-KCNU"	5.6	0	2	0.0	0.0	0	0.0	5.6	5.6	0.0	5.6	0.0	0.0	5.6	5.6	5.6	5.6		"VFR XC Night/Venkat"
"10/30/08"	"PA30"	"N8088Y"	"KCNU-KHRO-KCNU"	2.3	2	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	2.3	2.3	2.3	2.3		"ME XC/Eric Stocke"
"11/04/08"	"PA30"	"N8088Y"	"KCNU-KGCK-KDDC-KCNU"	3.8	3	0	0.0	0.0	0	0.0	0.0	3.8	0.0	3.8	0.0	0.0	3.8	3.8	3.8	3.8		"Long ME XC/Eric Stocke"
"11/07/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0				"ME Ins Intro/Eric Stocke"
"11/12/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3	1.3				"ME Comm Manaeuvers/Eric Stocke"
"11/13/08"	"PA30"	"N8088Y"	"KCNU-KTOP-KCNU"	2.3	1	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	2.3	2.3	2.3	2.3		"ME Comm Manaeuvers/Eric Stocke/XC"
"11/14/08"	"PA30"	"N8088Y"	"KCNU-KBVO-KCNU"	3.0	2	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0	3.0	3.0	3.0		"ME Comm Manaeuvers/Eric Stocke/XC"
"11/16/08"	"PA30"	"N8088Y"	"KCNU-KIDP-KCNU"	1.6	2	0	0.0	0.0	2	0.0	0.0	1.6	0.0	1.6	0.0	0.0	1.6	1.6	1.6			"OEI Instrument/Eric Stocke"
"11/18/08"	"PA30"	"N8088Y"	"KCNU-KTOP-KIXD"	1.3	2	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	1.3	1.3	1.3	1.3		"ME Comm Manaeuvers/Eric Stocke/XC"
"11/18/08"	"PA30"	"N8088Y"	"KIXD-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.9	0.0	0.9	0.0	0.0	0.9	0.9	0.9	0.9		"Right Seat Intro/Eric Stocke"
"11/24/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6	1.6				"ME Comm Manaeuvers/Tom Jones"
"11/25/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	3.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	3.8	0.0	0.0	3.8	3.8				"ME Comm Manaeuvers/Tom Jones"
"11/26/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	2.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0				"ME Comm Manaeuvers/Tom Jones"
"12/06/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2	1.2				"ME Comm Manaeuvers/Tom Jones"
"12/07/08"	"PA30"	"N8088Y"	"KCNU-KIXD-KCNU"	4.1	2	0	0.0	0.0	0	0.0	0.0	4.1	0.0	4.1	0.0	0.0	4.1	4.1	4.1	4.1		"ME Comm Manaeuvers/Tom Jones/Checkride prep"
"12/12/08"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.6					"SE Comm Maneuvers/Eric Stocke"
"12/24/08"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.4					"SE Comm Maneuvers/Eric Stocke"
"12/29/08"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9					"SE Comm Maneuvers/Eric Stocke"
"12/31/08"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5	1.5				"MEI Maneuvers/Eric Stocke"
"01/02/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5	1.5				"MEI Maneuvers/Eric Stocke"
"01/02/09"	"C172K"	"N79881"	"KCNU-KCNU"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2					"Spin Training and demo stalls/Eric Stocke"
"01/03/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	1.8	1.8				"MEI Maneuvers/Eric Stocke"
"01/05/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7	1.7				"MEI Maneuvers/Eric Stocke"
"01/06/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0				"MEI Maneuvers/Eric Stocke"
"01/08/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7	0.7				"MEI Maneuvers/Eric Stocke"
"01/09/09"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5					"CFI Maneuvers/Eric Stocke"
"01/13/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9	0.9				"MEI Maneuvers/Eric Stocke"
"01/16/09"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8					"CFI Maneuvers/Eric Stocke"
"01/19/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7	0.7				"MEI Maneuvers/Eric Stocke"
"01/19/09"	"C172K"	"N79881"	"KCNU-KCNU"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8					"Private SE Maneuvers/Matt Jackjon"
"01/22/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8	0.8				"MEI Maneuvers/Eric Stocke"
"01/23/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7	0.7				"MEI Maneuvers/Eric Stocke"
"01/24/09"	"PA28-140"	"N98014"	"KCNU-KTOP-KCNU"	2.8	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	2.8					"CFII Prep/Eric Stocke"
"01/24/09"	"C172K"	"N79881"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0					"Pattern Work"
"01/26/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	2.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	2.8	2.8				"MEI Maneuvers/Eric Stocke"
"01/28/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7	0.7				"MEI Maneuvers/Eric Stocke"
"01/29/09"	"PA30"	"N8088Y"	"KCNU-KICT-KCNU"	1.8	2	0	0.0	0.0	0	0.0	0.0	1.8	0.0	1.8	0.0	0.0	1.8	1.8	1.8	1.8		"MEI Maneuvers/Eric Stocke/XC"
"02/02/09"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7					"CFI Maneuvers/Eric Stocke"
"02/03/09"	"C172K"	"N79881"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9					"Private SE Maneuvers/Matt Jackjon"
"02/05/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0				"MEI Maneuvers/Eric Stocke"
"02/05/09"	"PA28-140"	"N98014"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9					"SE Comm Maneuvers/Charles Blandon"
"02/06/09"	"PA30"	"N8088Y"	"KCNU-KICT-KCNU"	1.9	2	0	0.0	0.0	0	0.0	0.0	1.9	0.0	1.9	0.0	0.0	0.0	1.9	1.9	1.9		"VFR XC"
"02/09/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	2.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0				"MEI Maneuvers/Eric Stocke"
"02/10/09"	"PA30"	"N8088Y"	"KCNU-KICT-KCNU"	2.3	2	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	0.0	2.3	2.3	2.3		"VFR XC"
"02/12/09"	"C172K"	"N79881"	"KCNU-KCNU"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0					"Private SE Maneuvers/Matt Jackjon"
"02/12/09"	"PA30"	"N8088Y"	"KCNU-KBVO-KCNU"	2.3	2	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	2.3	2.3	2.3	2.3		"ME Comm Manaeuvers/Charles Blandon"
"02/17/09"	"PA30"	"N8088Y"	"KCNU-KICT-KCNU"	2.1	2	0	1.8	0.0	2	0.0	0.0	2.1	0.0	2.1	0.0	0.0	0.0	2.1	2.1	2.1		"IFR XC/ILS and VOR Approaches/Hold CNU"
"02/18/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4	1.4				"ME Comm Manaeuvers/Charles Blandon"
"02/19/09"	"PA28-140"	"N98014"	"KCNU-KCNU"	2.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	2.2					"CFI Maneuvers/Eric Stocke"
"02/19/09"	"C172K"	"N79881"	"KCNU-KCNU"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1					"Private SE Maneuvers/Matt Jackjon"
"02/19/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6	1.6				"ME Comm Manaeuvers/Charles Blandon"
"02/20/09"	"PA30"	"N8088Y"	"KCNU-KGCK-KDDC-KCNU"	3.7	3	0	0.0	0.0	0	0.0	0.0	3.7	0.0	3.7	0.0	0.0	3.7	3.7	3.7	3.7		"ME Comm Manaeuvers/Charles Blandon"
"02/20/09"	"C172K"	"N79881"	"KCNU-KCNU"	2.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	2.3					"CFI Maneuvers/Jacob Barazani"
"02/21/09"	"PA30"	"N8088Y"	"KCNU-KTUL-KXNA-KSGF-KCNU"	3.8	0	4	0.0	0.0	0	0.0	3.8	3.8	0.0	3.8	0.0	0.0	3.8	3.8	3.8	3.8		"ME Comm Manaeuvers/Charles Blandon"
"02/23/09"	"C172K"	"N79881"	"KCNU-KCNU"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1					"Private SE Maneuvers/Matt Jackjon"
"02/23/09"	"PA30"	"N8088Y"	"KCNU-KBVO-KCNU"	2.3	0	2	0.0	0.0	0	0.0	2.3	2.3	0.0	2.3	0.0	0.0	2.3	2.3	2.3	2.3		"ME Comm Manaeuvers/Charles Blandon"
"02/24/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9	0.9				"ME Comm Manaeuvers/Charles Blandon"
"02/25/09"	"PA30"	"N8088Y"	"KCNU-KICT-KCNU"	3.0	2	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0	3.0	3.0	3.0		"ME Comm Manaeuvers/Charles Blandon"
"02/26/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8	0.8				"ME Comm Manaeuvers/Charles Blandon"
"02/27/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	1.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	1.8	1.8				"ME Comm Manaeuvers/Charles Blandon"
"03/02/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	4.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	4.0				"ME Comm Manaeuvers/Charles Blandon"
"03/03/09"	"PA30"	"N8088Y"	"KCNU-KCNU"	2.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	2.3	2.3				"ME Comm Manaeuvers/Charles Blandon"
"03/04/09"	"PA30"	"N8088Y"	"KCNU-KTOP-KCNU"	3.8	2	0	0.0	0.0	0	0.0	0.0	3.8	0.0	3.8	0.0	0.0	3.8	3.8	3.8	3.8		"ME Comm Manaeuvers/Charles Blandon"
"05/14/09"	"C207"	"N7311U"	"KGCN-KGCN"	1.6	3	0	0.0	0.3	1	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0					"Training Flight"
"05/15/09"	"C207"	"N7311U"	"KGCN-KGCN"	1.7	3	0	0.0	0.3	1	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0					"Proficiency Check part 135"
"05/16/09"	"C207"	"N7311U"	"KPGA-KPGA"	1.4	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0					"2 PR-2 Tours"
"05/17/09"	"C207"	"N7311U"	"KPGA-UT25-KPGA-UT25-KPGA"	2.9	4	0	0.0	0.0	0	0.0	0.0	2.9	0.0	2.9	0.0	0.0	0.0		2.9	2.9		"2 PM3 Tours"
"05/18/09"	"C207"	"N7311U"	"KPGA-KGCN-UT25-KPGA-KPGA"	3.7	4	0	0.0	0.0	0	0.0	0.0	3.7	0.0	3.7	0.0	0.0	0.0		3.7	3.7		"1 Triangle/1PR 2 Tour"
"05/19/09"	"C207"	"N7311U"	"KPGA-UT25-KPGA-KPGA"	2.6	3	0	0.0	0.0	0	0.0	0.0	2.6	0.0	2.6	0.0	0.0	0.0		2.6	2.6		"1 PM 1/1PR 2 tours"
"05/20/09"	"C207"	"N7311U"	"KPGA-KGCN-UT25-KPGA-KPGA"	4.6	4	0	0.0	0.0	0	0.0	0.0	4.6	0.0	4.6	0.0	0.0	0.0		4.6	4.6		"1 Triangle/1PM 1Tour"
"05/21/09"	"C207"	"N7311U"	"KPGA-KPGA"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0					"1 PR 1 Tour"
"05/22/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA"	1.3	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0					"2 PR 1 Tours"
"05/23/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA-KPGA-KPGA"	2.8	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0					"4 PR 1 Tours"
"05/24/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA"	2.5	2	0	0.0	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0					"1 PM 1/1PR 2 tours"
"05/25/09"	"C207"	"N7311U"	"KPGA-KPGA-UT25-KPGA"	2.3	3	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	0.0		2.3	2.3		"1 PR 2/1PM3 Tours"
"05/26/09"	"C207"	"N7311U"	"KPGA-KPGA-UT25-KPGA"	2.2	3	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.2	0.0	0.0	0.0		2.2	2.2		"1 PR 2/1PM3 Tours"
"05/27/09"	"C207"	"N7311U"	"KPGA-KGCN-KPGA-KPGA-KPGA"	3.0	4	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0		3.0	3.0		"2 PR-2/1 Smooth Water Tours"
"05/28/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0					"1 PR 1/1 PM 2 Tours"
"06/03/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA-KPGA"	1.8	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0					"3 PR 1 Tours"
"06/04/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA-KPGA"	1.7	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0					"3 PR 1 Tours"
"06/05/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0					"2 PR 1 Tours"
"06/06/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA-KPGA"	2.1	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0					"3 PR 1 Tours"
"06/07/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA-KPGA"	2.2	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0					"3 PR 1 Tours"
"06/09/09"	"C207"	"N7311U"	"KPGA-KPGA-UT25-KPGA"	2.8	3	0	0.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0		2.8	2.8		"1 PR 2/1PM3 Tours"
"06/10/09"	"C207"	"N7311U"	"KPGA-KPGA-UT25-KPGA"	2.7	3	0	0.0	0.0	0	0.0	0.0	2.7	0.0	2.7	0.0	0.0	0.0		2.7	2.7		"1 PR 1/1 PM 2 Tours"
"06/16/09"	"C207"	"N7311U"	"KPGA-KPGA-KPGA-KPGA-KPGA"	3.1	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	3.1	0.0	0.0	0.0					"3 PR1/1PR 2"
"06/17/09"	"C207"	"N6491H"	"KPGA-KGCN-UT25-KPGA"	3.0	3	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0		3.0	3.0		"Triangle Tour"
"06/19/09"	"C207"	"N6491H"	"KPGA-KPGA-KPGA-KPGA-KPGA"	3.3	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	3.3	0.0	0.0	0.0					"3 PR1/1 PM1"
"06/20/09"	"C207"	"N7351U"	"KPGA-KPGA-KPGA-KPGA"	3.0	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0					"1 PM 1/2 PR 1"
"06/21/09"	"C207"	"N7351U"	"KPGA-UT25-KPGA-KPGA"	3.4	3	0	0.0	0.0	0	0.0	0.0	2.7	0.0	3.4	0.0	0.0	0.0		2.7	2.7		"1 PM3/1 MP9/1 PR1"
"06/22/09"	"C207"	"N7351U"	"KPGA-KGCN-UT25-KPGA"	2.8	3	0	0.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0		2.8	2.8		"Triangle Tour"
"06/27/09"	"C207"	"N7351U"	"KPGA-KPGA"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0					"1 PR 1 Tour"
"06/28/09"	"C207"	"N7351U"	"KPGA-UT25-KPGA-KPGA"	2.6	3	0	0.0	0.0	0	0.0	0.0	1.7	0.0	2.6	0.0	0.0	0.0		1.7	1.7		"1 PM3/1 MP9/1 PR1"
"06/30/09"	"C207"	"N6491H"	"KPGA-UT25-KPGA-KPGA"	2.6	3	0	0.0	0.0	0	0.0	0.0	1.8	0.0	2.6	0.0	0.0	0.0		1.8	1.8		"1 PR1/1MP1P"
"07/01/09"	"C207"	"N6491H"	"KPGA-KGCN-UT25-KPGA"	2.7	3	0	0.0	0.0	0	0.0	0.0	2.7	0.0	2.7	0.0	0.0	0.0		2.7	2.7		"Triangle Tour"
"07/03/09"	"C207"	"N7311U"	"KPGA-KPGA"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0					"1 PR 1 Tour"
"07/04/09"	"C207"	"N7311U"	"KPGA-KGCN-KPGA"	1.8	2	0	0.0	0.0	0	0.0	0.0	1.8	0.0	1.8	0.0	0.0	0.0		1.8	1.8		"1 smooth water"
"07/05/09"	"C207"	"N7311U"	"KPGA-KPGA"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0					"1 PM1"
"07/06/09"	"C207"	"N7311U"	"KPGA-KPGA"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0					"1 PM1"
"07/13/09"	"C207"	"N7311U"	"KPGA-KGCN-KPGA-KPGA"	2.7	3	0	0.0	0.0	0	0.0	0.0	1.8	0.0	2.7	0.0	0.0	0.0		1.8	1.8		"1 Smooth Water/1 PR1"
"07/14/09"	"C207"	"N7311U"	"KPGA-UT25-KPGA-KPGA"	2.7	3	0	0.0	0.0	0	0.0	0.0	1.9	0.0	2.7	0.0	0.0	0.0		1.9	1.9		"1 PR1/1MP1P"
"07/15/09"	"C207"	"N7311U"	"KPGA-KGCN-UT25-KPGA-KPGA"	3.6	4	0	0.0	0.0	0	0.0	0.0	2.9	0.0	3.6	0.0	0.0	0.0		2.9	2.9		"1 Triangle/1PR 1"
"07/16/09"	"C207"	"N7351U"	"KPGA-KPGA"	1.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0					"1 PM1"
"07/17/09"	"C207"	"N7351U"	"KPGA-KPGA-KPGA"	2.4	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.4	0.0	0.0	0.0					"1 PM 1/1PR 1"
"07/18/09"	"C207"	"N7351U"	"KPGA-KPGA-KPGA"	2.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0					"1 PM 1/1PR 1"
"07/19/09"	"C207"	"N7351U"	"KPGA-KPGA"	1.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0					"1 PM1"
"07/20/09"	"C207"	"N7351U"	"KPGA-KGCN-UT25-KPGA"	2.8	3	0	0.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0		2.8	2.8		"Triangle Tour"
"07/24/09"	"C207"	"N6491H"	"KPGA-KPGA-KPGA"	1.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0					"1 PR 1/1 PR 2 Tours"
"07/25/09"	"C207"	"N6491H"	"KPGA-KPGA-UT25-KPGA-KPGA"	3.6	4	0	0.0	0.0	0	0.0	0.0	2.0	0.0	3.6	0.0	0.0	0.0		2.0	2.0		"1 PR2/1 PM3/1 MP9/1 PR1"
"07/26/09"	"C207"	"N6491H"	"KPGA-KPGA"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0					"1 PR 1 Tour"
"07/27/09"	"C207"	"N6491H"	"KPGA-KPGA-KPGA"	1.4	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0					"2 PR 1 Tours"
"07/28/09"	"C207"	"N6491H"	"KPGA-UT25-KPGA"	1.6	2	0	0.0	0.0	0	0.0	0.0	1.6	0.0	1.6	0.0	0.0	0.0		1.6	1.6		"1 PM3/1 MP9"
